Country Name,vaccine_type,total_vaccinations,Year
Argentina,Oxford/AstraZeneca,10347081,2021
Argentina,Sinopharm/Beijing,6897044,2021
Argentina,Sputnik V,11024396,2021
Argentina,Moderna,28,2021
Argentina,Oxford/AstraZeneca,10428383,2021
Argentina,Pfizer/BioNTech,59,2021
Argentina,Sinopharm/Beijing,7163257,2021
Argentina,Sputnik V,11095767,2021
Argentina,CanSino,15,2021
Argentina,Moderna,40,2021
Argentina,Oxford/AstraZeneca,10497420,2021
Argentina,Sinopharm/Beijing,7356298,2021
Argentina,Sputnik V,11282481,2021
Argentina,Moderna,47,2021
Argentina,Oxford/AstraZeneca,10564097,2021
Argentina,Sinopharm/Beijing,7620660,2021
Argentina,Sputnik V,11371581,2021
Argentina,Moderna,49,2021
Argentina,Oxford/AstraZeneca,10625788,2021
Argentina,Sinopharm/Beijing,7905029,2021
Argentina,Sputnik V,11413971,2021
Argentina,Moderna,52,2021
Argentina,Oxford/AstraZeneca,10700620,2021
Argentina,Sinopharm/Beijing,8212140,2021
Argentina,Sputnik V,11440927,2021
Argentina,Moderna,54,2021
Argentina,Oxford/AstraZeneca,10761586,2021
Argentina,Sinopharm/Beijing,8371723,2021
Argentina,Sputnik V,11458107,2021
Argentina,Moderna,71,2021
Argentina,Oxford/AstraZeneca,10773214,2021
Argentina,Sinopharm/Beijing,8485250,2021
Argentina,Sputnik V,11466864,2021
Argentina,Moderna,75,2021
Argentina,Oxford/AstraZeneca,10876836,2021
Argentina,Sinopharm/Beijing,8762574,2021
Argentina,Sputnik V,11493746,2021
Argentina,Moderna,102,2021
Argentina,Oxford/AstraZeneca,11047507,2021
Argentina,Sinopharm/Beijing,9004932,2021
Argentina,Sputnik V,11509127,2021
Argentina,Moderna,134,2021
Argentina,Oxford/AstraZeneca,11206894,2021
Argentina,Sinopharm/Beijing,9290138,2021
Argentina,Sputnik V,11524745,2021
Argentina,Moderna,149,2021
Argentina,Oxford/AstraZeneca,11325793,2021
Argentina,Sinopharm/Beijing,9580257,2021
Argentina,Sputnik V,11540954,2021
Argentina,Moderna,284,2021
Argentina,Oxford/AstraZeneca,11437559,2021
Argentina,Sinopharm/Beijing,9881473,2021
Argentina,Sputnik V,11555129,2021
Argentina,Moderna,1980,2021
Argentina,Oxford/AstraZeneca,11499221,2021
Argentina,Sinopharm/Beijing,10085549,2021
Argentina,Sputnik V,11562616,2021
Argentina,Moderna,2257,2021
Argentina,Oxford/AstraZeneca,11528671,2021
Argentina,Pfizer/BioNTech,60,2021
Argentina,Sinopharm/Beijing,10216880,2021
Argentina,Sputnik V,11569034,2021
Argentina,Moderna,5958,2021
Argentina,Oxford/AstraZeneca,11616816,2021
Argentina,Pfizer/BioNTech,61,2021
Argentina,Sinopharm/Beijing,10530209,2021
Argentina,Sputnik V,11581258,2021
Argentina,Moderna,55657,2021
Argentina,Oxford/AstraZeneca,11750698,2021
Argentina,Sinopharm/Beijing,10742896,2021
Argentina,Sputnik V,11593328,2021
Argentina,CanSino,17,2021
Argentina,Moderna,77216,2021
Argentina,Oxford/AstraZeneca,11893442,2021
Argentina,Sinopharm/Beijing,10983819,2021
Argentina,Sputnik V,11605798,2021
Argentina,Moderna,95919,2021
Argentina,Oxford/AstraZeneca,12061984,2021
Argentina,Sinopharm/Beijing,11212953,2021
Argentina,Sputnik V,11620081,2021
Argentina,CanSino,18,2021
Argentina,Moderna,117113,2021
Argentina,Oxford/AstraZeneca,12217093,2021
Argentina,Pfizer/BioNTech,62,2021
Argentina,Sinopharm/Beijing,11443364,2021
Argentina,Sputnik V,11627619,2021
Argentina,Moderna,158871,2021
Argentina,Oxford/AstraZeneca,12299080,2021
Argentina,Pfizer/BioNTech,63,2021
Argentina,Sinopharm/Beijing,11592287,2021
Argentina,Sputnik V,11633271,2021
Argentina,Moderna,197922,2021
Argentina,Oxford/AstraZeneca,12321514,2021
Argentina,Pfizer/BioNTech,64,2021
Argentina,Sinopharm/Beijing,11689281,2021
Argentina,Sputnik V,11636573,2021
Argentina,Moderna,368841,2021
Argentina,Oxford/AstraZeneca,12437379,2021
Argentina,Pfizer/BioNTech,65,2021
Argentina,Sinopharm/Beijing,11783374,2021
Argentina,Sputnik V,11646986,2021
Argentina,Moderna,533471,2021
Argentina,Oxford/AstraZeneca,12546648,2021
Argentina,Sinopharm/Beijing,11871447,2021
Argentina,Sputnik V,11655769,2021
Argentina,Moderna,714295,2021
Argentina,Oxford/AstraZeneca,12687198,2021
Argentina,Pfizer/BioNTech,66,2021
Argentina,Sinopharm/Beijing,11953477,2021
Argentina,Sputnik V,11665334,2021
Argentina,CanSino,19,2021
Argentina,Moderna,851796,2021
Argentina,Oxford/AstraZeneca,12824500,2021
Argentina,Pfizer/BioNTech,68,2021
Argentina,Sinopharm/Beijing,12046475,2021
Argentina,Sputnik V,11690258,2021
Argentina,Moderna,957795,2021
Argentina,Oxford/AstraZeneca,12946237,2021
Argentina,Sinopharm/Beijing,12142323,2021
Argentina,Sputnik V,11783713,2021
Argentina,Moderna,1034243,2021
Argentina,Oxford/AstraZeneca,13035379,2021
Argentina,Sinopharm/Beijing,12177489,2021
Argentina,Sputnik V,11839680,2021
Argentina,Moderna,1073011,2021
Argentina,Oxford/AstraZeneca,13123104,2021
Argentina,Sinopharm/Beijing,12192040,2021
Argentina,Sputnik V,11861380,2021
Argentina,Moderna,1148465,2021
Argentina,Oxford/AstraZeneca,13151815,2021
Argentina,Sinopharm/Beijing,12209659,2021
Argentina,Sputnik V,11930721,2021
Argentina,Moderna,1309471,2021
Argentina,Oxford/AstraZeneca,13218699,2021
Argentina,Pfizer/BioNTech,69,2021
Argentina,Sinopharm/Beijing,12282161,2021
Argentina,Sputnik V,12070307,2021
Argentina,Moderna,1468778,2021
Argentina,Oxford/AstraZeneca,13292858,2021
Argentina,Sinopharm/Beijing,12360424,2021
Argentina,Sputnik V,12194113,2021
Argentina,Moderna,1576863,2021
Argentina,Oxford/AstraZeneca,13405854,2021
Argentina,Sinopharm/Beijing,12425010,2021
Argentina,Sputnik V,12334768,2021
Argentina,Moderna,1655250,2021
Argentina,Oxford/AstraZeneca,13556821,2021
Argentina,Pfizer/BioNTech,70,2021
Argentina,Sinopharm/Beijing,12488236,2021
Argentina,Sputnik V,12479111,2021
Argentina,Moderna,1678325,2021
Argentina,Oxford/AstraZeneca,13682595,2021
Argentina,Sinopharm/Beijing,12522583,2021
Argentina,Sputnik V,12553307,2021
Argentina,Moderna,1690193,2021
Argentina,Oxford/AstraZeneca,13769718,2021
Argentina,Pfizer/BioNTech,71,2021
Argentina,Sinopharm/Beijing,12563261,2021
Argentina,Sputnik V,12583760,2021
Argentina,Moderna,1731400,2021
Argentina,Oxford/AstraZeneca,13900687,2021
Argentina,Sinopharm/Beijing,12705521,2021
Argentina,Sputnik V,12678192,2021
Argentina,Moderna,1768883,2021
Argentina,Oxford/AstraZeneca,14048738,2021
Argentina,Sinopharm/Beijing,12893994,2021
Argentina,Sputnik V,12753431,2021
Argentina,Moderna,1798735,2021
Argentina,Oxford/AstraZeneca,14211599,2021
Argentina,Pfizer/BioNTech,72,2021
Argentina,Sinopharm/Beijing,13071919,2021
Argentina,Sputnik V,12809615,2021
Argentina,Moderna,1869300,2021
Argentina,Oxford/AstraZeneca,14361693,2021
Argentina,Pfizer/BioNTech,73,2021
Argentina,Sinopharm/Beijing,13240767,2021
Argentina,Sputnik V,12863097,2021
Argentina,Moderna,1927993,2021
Argentina,Oxford/AstraZeneca,14507838,2021
Argentina,Sinopharm/Beijing,13459459,2021
Argentina,Sputnik V,12907583,2021
Argentina,Moderna,1965351,2021
Argentina,Oxford/AstraZeneca,14561554,2021
Argentina,Sinopharm/Beijing,13590614,2021
Argentina,Sputnik V,12929175,2021
Argentina,Moderna,1985348,2021
Argentina,Oxford/AstraZeneca,14595095,2021
Argentina,Sinopharm/Beijing,13673542,2021
Argentina,Sputnik V,12961686,2021
Argentina,Moderna,2034620,2021
Argentina,Oxford/AstraZeneca,14717824,2021
Argentina,Pfizer/BioNTech,74,2021
Argentina,Sinopharm/Beijing,13833775,2021
Argentina,Sputnik V,13047771,2021
Argentina,Moderna,2101246,2021
Argentina,Oxford/AstraZeneca,14839084,2021
Argentina,Sinopharm/Beijing,13971584,2021
Argentina,Sputnik V,13183551,2021
Argentina,Moderna,2174292,2021
Argentina,Oxford/AstraZeneca,14949984,2021
Argentina,Sinopharm/Beijing,14123489,2021
Argentina,Sputnik V,13304039,2021
Argentina,Moderna,2237754,2021
Argentina,Oxford/AstraZeneca,15030709,2021
Argentina,Sinopharm/Beijing,14321069,2021
Argentina,Sputnik V,13410826,2021
Argentina,Moderna,2300044,2021
Argentina,Oxford/AstraZeneca,15111980,2021
Argentina,Sinopharm/Beijing,14519265,2021
Argentina,Sputnik V,13504172,2021
Argentina,Moderna,2336532,2021
Argentina,Oxford/AstraZeneca,15170903,2021
Argentina,Sinopharm/Beijing,14651881,2021
Argentina,Sputnik V,13572470,2021
Argentina,Moderna,2353993,2021
Argentina,Oxford/AstraZeneca,15232137,2021
Argentina,Sinopharm/Beijing,14728369,2021
Argentina,Sputnik V,13614246,2021
Argentina,Moderna,2406989,2021
Argentina,Oxford/AstraZeneca,15395451,2021
Argentina,Sinopharm/Beijing,14874519,2021
Argentina,Sputnik V,13693901,2021
Argentina,CanSino,67,2021
Argentina,Moderna,2457575,2021
Argentina,Oxford/AstraZeneca,15580098,2021
Argentina,Sinopharm/Beijing,15019636,2021
Argentina,Sputnik V,13777660,2021
Argentina,CanSino,107,2021
Argentina,Moderna,2497460,2021
Argentina,Oxford/AstraZeneca,15721416,2021
Argentina,Pfizer/BioNTech,77,2021
Argentina,Sinopharm/Beijing,15137282,2021
Argentina,Sputnik V,13852973,2021
Argentina,CanSino,114,2021
Argentina,Moderna,2531523,2021
Argentina,Oxford/AstraZeneca,15859656,2021
Argentina,Pfizer/BioNTech,78,2021
Argentina,Sinopharm/Beijing,15270615,2021
Argentina,Sputnik V,13945584,2021
Argentina,CanSino,118,2021
Argentina,Moderna,2566028,2021
Argentina,Oxford/AstraZeneca,15950933,2021
Argentina,Sinopharm/Beijing,15414803,2021
Argentina,Sputnik V,14018652,2021
Argentina,CanSino,393,2021
Argentina,Moderna,2578115,2021
Argentina,Oxford/AstraZeneca,16072568,2021
Argentina,Pfizer/BioNTech,79,2021
Argentina,Sinopharm/Beijing,15449817,2021
Argentina,Sputnik V,14048557,2021
Argentina,CanSino,766,2021
Argentina,Moderna,2579036,2021
Argentina,Oxford/AstraZeneca,16076816,2021
Argentina,Pfizer/BioNTech,81,2021
Argentina,Sinopharm/Beijing,15453189,2021
Argentina,Sputnik V,14049461,2021
Argentina,CanSino,14924,2021
Argentina,Moderna,2603670,2021
Argentina,Oxford/AstraZeneca,16243724,2021
Argentina,Pfizer/BioNTech,82,2021
Argentina,Sinopharm/Beijing,15512170,2021
Argentina,Sputnik V,14087733,2021
Argentina,CanSino,16124,2021
Argentina,Moderna,2651126,2021
Argentina,Oxford/AstraZeneca,16369615,2021
Argentina,Pfizer/BioNTech,219,2021
Argentina,Sinopharm/Beijing,15572726,2021
Argentina,Sputnik V,14132462,2021
Argentina,CanSino,17254,2021
Argentina,Moderna,2690349,2021
Argentina,Oxford/AstraZeneca,16416033,2021
Argentina,Pfizer/BioNTech,289,2021
Argentina,Sinopharm/Beijing,15627143,2021
Argentina,Sputnik V,14321912,2021
Argentina,CanSino,18580,2021
Argentina,Moderna,2720485,2021
Argentina,Oxford/AstraZeneca,16596102,2021
Argentina,Pfizer/BioNTech,4962,2021
Argentina,Sinopharm/Beijing,15676784,2021
Argentina,Sputnik V,14417678,2021
Argentina,CanSino,27169,2021
Argentina,Moderna,2741366,2021
Argentina,Oxford/AstraZeneca,16709468,2021
Argentina,Pfizer/BioNTech,10121,2021
Argentina,Sinopharm/Beijing,15769820,2021
Argentina,Sputnik V,14540532,2021
Argentina,CanSino,27642,2021
Argentina,Moderna,2755368,2021
Argentina,Oxford/AstraZeneca,16736661,2021
Argentina,Pfizer/BioNTech,18504,2021
Argentina,Sinopharm/Beijing,15814501,2021
Argentina,Sputnik V,14667290,2021
Argentina,CanSino,27686,2021
Argentina,Moderna,2774171,2021
Argentina,Oxford/AstraZeneca,16806684,2021
Argentina,Pfizer/BioNTech,19505,2021
Argentina,Sinopharm/Beijing,15846225,2021
Argentina,Sputnik V,14683489,2021
Argentina,CanSino,30182,2021
Argentina,Moderna,2794080,2021
Argentina,Oxford/AstraZeneca,16857534,2021
Argentina,Pfizer/BioNTech,21915,2021
Argentina,Sinopharm/Beijing,15900554,2021
Argentina,Sputnik V,14899884,2021
Argentina,CanSino,32679,2021
Argentina,Moderna,2804754,2021
Argentina,Oxford/AstraZeneca,16893777,2021
Argentina,Pfizer/BioNTech,23200,2021
Argentina,Sinopharm/Beijing,15970345,2021
Argentina,Sputnik V,15089179,2021
Argentina,CanSino,35968,2021
Argentina,Moderna,2833479,2021
Argentina,Oxford/AstraZeneca,17050998,2021
Argentina,Pfizer/BioNTech,26364,2021
Argentina,Sinopharm/Beijing,16051163,2021
Argentina,Sputnik V,15144918,2021
Argentina,CanSino,39844,2021
Argentina,Moderna,2913253,2021
Argentina,Oxford/AstraZeneca,17087720,2021
Argentina,Pfizer/BioNTech,103898,2021
Argentina,Sinopharm/Beijing,16123843,2021
Argentina,Sputnik V,15186580,2021
Argentina,CanSino,44135,2021
Argentina,Moderna,2933654,2021
Argentina,Oxford/AstraZeneca,17212617,2021
Argentina,Pfizer/BioNTech,128956,2021
Argentina,Sinopharm/Beijing,16177673,2021
Argentina,Sputnik V,15219632,2021
Argentina,CanSino,46654,2021
Argentina,Moderna,2941263,2021
Argentina,Oxford/AstraZeneca,17236478,2021
Argentina,Pfizer/BioNTech,135462,2021
Argentina,Sinopharm/Beijing,16245195,2021
Argentina,Sputnik V,15239949,2021
Argentina,CanSino,47274,2021
Argentina,Moderna,2946177,2021
Argentina,Oxford/AstraZeneca,17276895,2021
Argentina,Pfizer/BioNTech,136794,2021
Argentina,Sinopharm/Beijing,16279619,2021
Argentina,Sputnik V,15246324,2021
Argentina,CanSino,52907,2021
Argentina,Moderna,2969552,2021
Argentina,Oxford/AstraZeneca,17381427,2021
Argentina,Pfizer/BioNTech,144168,2021
Argentina,Sinopharm/Beijing,16383442,2021
Argentina,Sputnik V,15284418,2021
Argentina,CanSino,58224,2021
Argentina,Moderna,2993449,2021
Argentina,Oxford/AstraZeneca,17482345,2021
Argentina,Pfizer/BioNTech,151402,2021
Argentina,Sinopharm/Beijing,16485526,2021
Argentina,Sputnik V,15346149,2021
Argentina,CanSino,62143,2021
Argentina,Moderna,3015061,2021
Argentina,Oxford/AstraZeneca,17553593,2021
Argentina,Pfizer/BioNTech,161095,2021
Argentina,Sinopharm/Beijing,16569953,2021
Argentina,Sputnik V,15411034,2021
Argentina,CanSino,65388,2021
Argentina,Moderna,3032844,2021
Argentina,Oxford/AstraZeneca,17633816,2021
Argentina,Pfizer/BioNTech,187586,2021
Argentina,Sinopharm/Beijing,16651126,2021
Argentina,Sputnik V,15539073,2021
Argentina,CanSino,69169,2021
Argentina,Moderna,3050061,2021
Argentina,Oxford/AstraZeneca,17775865,2021
Argentina,Pfizer/BioNTech,209605,2021
Argentina,Sinopharm/Beijing,16698937,2021
Argentina,Sputnik V,15610748,2021
Argentina,CanSino,70327,2021
Argentina,Moderna,3055482,2021
Argentina,Oxford/AstraZeneca,17877260,2021
Argentina,Pfizer/BioNTech,218110,2021
Argentina,Sinopharm/Beijing,16719316,2021
Argentina,Sputnik V,15653111,2021
Argentina,CanSino,70494,2021
Argentina,Moderna,3058945,2021
Argentina,Oxford/AstraZeneca,17943650,2021
Argentina,Pfizer/BioNTech,224283,2021
Argentina,Sinopharm/Beijing,16726599,2021
Argentina,Sputnik V,15678241,2021
Argentina,CanSino,73265,2021
Argentina,Moderna,3072538,2021
Argentina,Oxford/AstraZeneca,18002827,2021
Argentina,Pfizer/BioNTech,240331,2021
Argentina,Sinopharm/Beijing,16809947,2021
Argentina,Sputnik V,15733617,2021
Argentina,CanSino,76908,2021
Argentina,Moderna,3088800,2021
Argentina,Oxford/AstraZeneca,18067035,2021
Argentina,Pfizer/BioNTech,304039,2021
Argentina,Sinopharm/Beijing,16849349,2021
Argentina,Sputnik V,15813370,2021
Argentina,CanSino,80838,2021
Argentina,Moderna,3100408,2021
Argentina,Oxford/AstraZeneca,18151510,2021
Argentina,Pfizer/BioNTech,328303,2021
Argentina,Sinopharm/Beijing,16889663,2021
Argentina,Sputnik V,15896770,2021
Argentina,CanSino,83535,2021
Argentina,Moderna,3130672,2021
Argentina,Oxford/AstraZeneca,18251617,2021
Argentina,Pfizer/BioNTech,372921,2021
Argentina,Sinopharm/Beijing,16925883,2021
Argentina,Sputnik V,15947880,2021
Argentina,CanSino,84445,2021
Argentina,Moderna,3136230,2021
Argentina,Oxford/AstraZeneca,18302852,2021
Argentina,Pfizer/BioNTech,387908,2021
Argentina,Sinopharm/Beijing,16939636,2021
Argentina,Sputnik V,15982896,2021
Argentina,CanSino,85262,2021
Argentina,Moderna,3141515,2021
Argentina,Oxford/AstraZeneca,18344915,2021
Argentina,Pfizer/BioNTech,391801,2021
Argentina,Sinopharm/Beijing,16960726,2021
Argentina,Sputnik V,16025792,2021
Argentina,CanSino,85505,2021
Argentina,Moderna,3144076,2021
Argentina,Oxford/AstraZeneca,18369408,2021
Argentina,Pfizer/BioNTech,394148,2021
Argentina,Sinopharm/Beijing,16980847,2021
Argentina,Sputnik V,16054900,2021
Argentina,CanSino,85735,2021
Argentina,Moderna,3147513,2021
Argentina,Oxford/AstraZeneca,18390952,2021
Argentina,Pfizer/BioNTech,398036,2021
Argentina,Sinopharm/Beijing,17010531,2021
Argentina,Sputnik V,16072624,2021
Argentina,CanSino,87908,2021
Argentina,Moderna,3189384,2021
Argentina,Oxford/AstraZeneca,18432203,2021
Argentina,Pfizer/BioNTech,434199,2021
Argentina,Sinopharm/Beijing,17181944,2021
Argentina,Sputnik V,16127255,2021
Argentina,CanSino,90025,2021
Argentina,Moderna,3203991,2021
Argentina,Oxford/AstraZeneca,18471114,2021
Argentina,Pfizer/BioNTech,480888,2021
Argentina,Sinopharm/Beijing,17400227,2021
Argentina,Sputnik V,16186847,2021
Argentina,CanSino,92312,2021
Argentina,Moderna,3212865,2021
Argentina,Oxford/AstraZeneca,18513063,2021
Argentina,Pfizer/BioNTech,554179,2021
Argentina,Sinopharm/Beijing,17603721,2021
Argentina,Sputnik V,16281720,2021
Argentina,CanSino,94910,2021
Argentina,Moderna,3221802,2021
Argentina,Oxford/AstraZeneca,18548757,2021
Argentina,Pfizer/BioNTech,644231,2021
Argentina,Sinopharm/Beijing,17784517,2021
Argentina,Sputnik V,16390325,2021
Argentina,CanSino,95670,2021
Argentina,Moderna,3226595,2021
Argentina,Oxford/AstraZeneca,18562947,2021
Argentina,Pfizer/BioNTech,743259,2021
Argentina,Sinopharm/Beijing,17839312,2021
Argentina,Sputnik V,16470799,2021
Argentina,CanSino,95755,2021
Argentina,Moderna,3229215,2021
Argentina,Oxford/AstraZeneca,18567711,2021
Argentina,Pfizer/BioNTech,784881,2021
Argentina,Sinopharm/Beijing,17854677,2021
Argentina,Sputnik V,16510065,2021
Argentina,CanSino,98025,2021
Argentina,Moderna,3241345,2021
Argentina,Oxford/AstraZeneca,18594005,2021
Argentina,Pfizer/BioNTech,999343,2021
Argentina,Sinopharm/Beijing,17972255,2021
Argentina,Sputnik V,16561060,2021
Argentina,CanSino,100827,2021
Argentina,Moderna,3249720,2021
Argentina,Oxford/AstraZeneca,18627351,2021
Argentina,Pfizer/BioNTech,1186981,2021
Argentina,Sinopharm/Beijing,18110457,2021
Argentina,Sputnik V,16615299,2021
Argentina,CanSino,103419,2021
Argentina,Moderna,3257764,2021
Argentina,Oxford/AstraZeneca,18659989,2021
Argentina,Pfizer/BioNTech,1363957,2021
Argentina,Sinopharm/Beijing,18255528,2021
Argentina,Sputnik V,16665233,2021
Argentina,CanSino,106150,2021
Argentina,Moderna,3298144,2021
Argentina,Oxford/AstraZeneca,18694064,2021
Argentina,Pfizer/BioNTech,1506622,2021
Argentina,Sinopharm/Beijing,18414500,2021
Argentina,Sputnik V,16706586,2021
Argentina,CanSino,108227,2021
Argentina,Moderna,3317759,2021
Argentina,Oxford/AstraZeneca,18725563,2021
Argentina,Pfizer/BioNTech,1615558,2021
Argentina,Sinopharm/Beijing,18672239,2021
Argentina,Sputnik V,16750943,2021
Argentina,CanSino,108753,2021
Argentina,Moderna,3323595,2021
Argentina,Oxford/AstraZeneca,18740641,2021
Argentina,Pfizer/BioNTech,1653927,2021
Argentina,Sinopharm/Beijing,18800341,2021
Argentina,Sputnik V,16780024,2021
Argentina,CanSino,108889,2021
Argentina,Moderna,3325288,2021
Argentina,Oxford/AstraZeneca,18747462,2021
Argentina,Pfizer/BioNTech,1667795,2021
Argentina,Sinopharm/Beijing,18911863,2021
Argentina,Sputnik V,16791980,2021
Argentina,CanSino,110520,2021
Argentina,Moderna,3334629,2021
Argentina,Oxford/AstraZeneca,18787996,2021
Argentina,Pfizer/BioNTech,1740451,2021
Argentina,Sinopharm/Beijing,19097041,2021
Argentina,Sputnik V,16847966,2021
Argentina,CanSino,112289,2021
Argentina,Moderna,3342573,2021
Argentina,Oxford/AstraZeneca,18818072,2021
Argentina,Pfizer/BioNTech,1901795,2021
Argentina,Sinopharm/Beijing,19252122,2021
Argentina,Sputnik V,16902332,2021
Argentina,CanSino,114032,2021
Argentina,Moderna,3350652,2021
Argentina,Oxford/AstraZeneca,18849990,2021
Argentina,Pfizer/BioNTech,1982337,2021
Argentina,Sinopharm/Beijing,19415250,2021
Argentina,Sputnik V,16945752,2021
Argentina,CanSino,115508,2021
Argentina,Moderna,3365578,2021
Argentina,Oxford/AstraZeneca,18894147,2021
Argentina,Pfizer/BioNTech,2073538,2021
Argentina,Sinopharm/Beijing,19572155,2021
Argentina,Sputnik V,16990040,2021
Argentina,CanSino,117175,2021
Argentina,Moderna,3379581,2021
Argentina,Oxford/AstraZeneca,18946221,2021
Argentina,Pfizer/BioNTech,2142554,2021
Argentina,Sinopharm/Beijing,19717164,2021
Argentina,Sputnik V,17034034,2021
Argentina,CanSino,117460,2021
Argentina,Moderna,3382797,2021
Argentina,Oxford/AstraZeneca,18975712,2021
Argentina,Pfizer/BioNTech,2170234,2021
Argentina,Sinopharm/Beijing,19767222,2021
Argentina,Sputnik V,17053059,2021
Argentina,CanSino,117595,2021
Argentina,Moderna,3385183,2021
Argentina,Oxford/AstraZeneca,18988909,2021
Argentina,Pfizer/BioNTech,2203970,2021
Argentina,Sinopharm/Beijing,19857475,2021
Argentina,Sputnik V,17063604,2021
Argentina,CanSino,119153,2021
Argentina,Moderna,3392891,2021
Argentina,Oxford/AstraZeneca,19041331,2021
Argentina,Pfizer/BioNTech,2282454,2021
Argentina,Sinopharm/Beijing,19977532,2021
Argentina,Sputnik V,17102652,2021
Argentina,CanSino,120966,2021
Argentina,Moderna,3405092,2021
Argentina,Oxford/AstraZeneca,19107688,2021
Argentina,Pfizer/BioNTech,2349507,2021
Argentina,Sinopharm/Beijing,20125324,2021
Argentina,Sputnik V,17128795,2021
Argentina,CanSino,122879,2021
Argentina,Moderna,3412816,2021
Argentina,Oxford/AstraZeneca,19172648,2021
Argentina,Pfizer/BioNTech,2410446,2021
Argentina,Sinopharm/Beijing,20315547,2021
Argentina,Sputnik V,17154163,2021
Argentina,CanSino,124700,2021
Argentina,Moderna,3420622,2021
Argentina,Oxford/AstraZeneca,19225309,2021
Argentina,Pfizer/BioNTech,2474771,2021
Argentina,Sinopharm/Beijing,20523428,2021
Argentina,Sputnik V,17180024,2021
Argentina,CanSino,126102,2021
Argentina,Moderna,3426416,2021
Argentina,Oxford/AstraZeneca,19293808,2021
Argentina,Pfizer/BioNTech,2538202,2021
Argentina,Sinopharm/Beijing,20672809,2021
Argentina,Sputnik V,17203136,2021
Argentina,CanSino,126671,2021
Argentina,Moderna,3430028,2021
Argentina,Oxford/AstraZeneca,19324855,2021
Argentina,Pfizer/BioNTech,2596598,2021
Argentina,Sinopharm/Beijing,20736684,2021
Argentina,Sputnik V,17212901,2021
Argentina,CanSino,126842,2021
Argentina,Moderna,3431133,2021
Argentina,Oxford/AstraZeneca,19344249,2021
Argentina,Pfizer/BioNTech,2643822,2021
Argentina,Sinopharm/Beijing,20791209,2021
